ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
23,23,23,23,21,27,23,50,50,50,23
28,28,28,28,28,15,28,50,50,50,28
30,30,30,30,31,26,30,50,50,50,30
26,26,26,26,24,28,26,50,50,50,26
24,24,24,24,21,24,23,50,50,50,24
29,29,29,29,29,31,29,50,50,50,29
21,21,21,21,23,21,21,50,50,50,21
21,21,21,21,20,22,22,50,50,50,21
16,16,16,16,17,30,16,50,50,50,16
27,27,27,27,27,27,27,50,50,50,27
22,22,22,22,24,21,22,50,50,50,22
21,21,21,21,22,21,21,50,50,50,21
29,29,29,29,28,25,29,50,50,50,29
26,26,26,26,29,27,26,50,50,50,26
26,26,26,26,29,23,26,50,50,50,26
27,27,27,27,26,23,27,50,50,50,27
25,25,25,25,25,30,23,50,50,50,25
22,22,22,22,24,25,22,50,50,50,22
25,25,25,25,26,25,25,50,50,50,25
24,24,24,24,23,22,24,50,50,50,24
21,21,21,21,22,19,21,50,50,50,21
24,24,24,24,24,25,24,50,50,50,24
23,23,23,23,24,24,23,50,50,50,23
25,25,25,25,24,18,25,50,50,50,25
21,21,21,21,25,29,21,50,50,50,21
21,21,21,21,22,26,21,50,50,50,21
24,24,24,24,24,21,24,50,50,50,24
29,29,29,29,32,21,29,50,50,50,29
23,23,23,23,25,20,23,50,50,50,23
25,25,25,25,28,25,25,50,50,50,25
25,25,25,25,25,27,25,50,50,50,25
20,20,20,20,20,28,20,50,50,50,20
27,27,27,27,26,25,27,50,50,50,27
31,31,31,31,31,38,31,50,50,50,31
30,30,30,30,30,30,30,50,50,50,30
20,20,20,20,23,19,20,50,50,50,20
24,24,24,24,22,23,25,50,50,50,24
22,22,22,22,25,23,22,50,50,50,22
23,23,23,23,24,23,23,50,50,50,23
28,28,28,28,26,28,28,50,50,50,28
30,30,30,30,29,34,30,50,50,50,30
22,22,22,22,22,26,22,50,50,50,22
26,26,26,26,29,24,26,50,50,50,26
31,31,31,31,29,29,31,50,50,50,31
23,23,23,23,24,23,23,50,50,50,23
22,22,22,22,22,22,22,50,50,50,22
20,20,20,20,21,27,20,50,50,50,20
23,23,23,23,24,24,23,50,50,50,23
28,28,28,28,30,26,28,50,50,50,28
26,26,26,26,22,24,26,50,50,50,26
21,21,21,21,22,22,21,50,50,50,21
24,24,24,24,28,24,24,50,50,50,24
30,30,30,30,32,27,30,50,50,50,30
21,21,21,21,23,21,21,50,50,50,21
16,16,16,16,18,20,16,50,50,50,16
24,24,24,24,23,29,24,50,50,50,24
21,21,21,21,21,24,21,50,50,50,21
26,26,26,26,23,19,26,50,50,50,26
24,24,24,24,25,26,24,50,50,50,24
22,22,22,22,20,21,22,50,50,50,22
29,29,29,29,30,23,29,50,50,50,29
19,19,19,19,19,18,19,50,50,50,19
25,25,25,25,27,31,25,50,50,50,25
23,23,23,23,23,22,23,50,50,50,23
23,23,23,23,21,26,23,50,50,50,23
26,26,26,26,23,24,26,50,50,50,26
29,29,29,29,24,30,29,50,50,50,29
20,20,20,20,20,21,20,50,50,50,20
23,23,23,23,23,26,23,50,50,50,23
27,27,27,27,27,22,27,50,50,50,27
30,30,30,30,30,26,30,50,50,50,30
23,23,23,23,26,23,22,50,50,50,23
19,19,19,19,20,20,19,50,50,50,19
28,28,28,28,23,25,28,50,50,50,28
29,29,29,29,30,25,29,50,50,50,29
19,19,19,19,21,18,19,50,50,50,19
19,19,19,19,20,20,19,50,50,50,19
22,22,22,22,24,15,22,50,50,50,22
24,24,24,24,27,25,25,50,50,50,24
19,19,19,19,22,21,19,50,50,50,19
24,24,24,24,28,22,24,50,50,50,24
28,28,28,28,32,25,28,50,50,50,28
27,27,27,27,25,26,27,50,50,50,27
27,27,27,27,29,30,27,50,50,50,27
29,29,29,29,27,30,29,50,50,50,29
27,27,27,27,27,28,27,50,50,50,27
25,25,25,25,26,28,25,50,50,50,25
29,29,29,29,25,28,29,50,50,50,29
29,29,29,29,30,29,29,50,50,50,29
23,23,23,23,29,19,23,50,50,50,23
25,25,25,25,23,25,25,50,50,50,25
24,24,24,24,24,24,24,50,50,50,24
32,32,32,32,31,29,32,50,50,50,32
26,26,26,26,25,22,25,50,50,50,26
25,25,25,25,28,27,25,50,50,50,25
24,24,24,24,22,25,24,50,50,50,24
31,31,31,31,30,29,31,50,50,50,31
26,26,26,26,22,25,26,50,50,50,26
23,23,23,23,25,21,23,50,50,50,23
21,21,21,21,26,23,21,50,50,50,21
22,22,22,22,22,29,22,50,50,50,22
28,28,28,28,28,28,28,50,50,50,28
21,21,21,21,21,27,21,50,50,50,21
25,25,25,25,25,24,25,50,50,50,25
27,27,27,27,29,26,27,50,50,50,27
24,24,24,24,24,20,24,50,50,50,24
24,24,24,24,23,29,24,50,50,50,24
16,16,16,16,21,33,16,50,50,50,16
21,21,21,21,23,19,21,50,50,50,21
26,26,26,26,23,20,26,50,50,50,26
28,28,28,28,27,28,28,50,50,50,28
23,23,23,23,29,22,23,50,50,50,23
29,29,29,29,24,27,29,50,50,50,29
26,26,26,26,26,24,26,50,50,50,26
30,30,30,30,29,24,30,50,50,50,30
22,22,22,22,25,24,22,50,50,50,22
25,25,25,25,23,25,25,50,50,50,25
25,25,25,25,25,24,25,50,50,50,25
24,24,24,24,25,26,24,50,50,50,24
22,22,22,22,23,24,22,50,50,50,22
25,25,25,25,23,24,25,50,50,50,25
28,28,28,28,29,24,28,50,50,50,28
25,25,25,25,24,25,25,50,50,50,25
23,23,23,23,27,25,23,50,50,50,23
25,25,25,25,24,20,25,50,50,50,25
25,25,25,25,30,22,25,50,50,50,25
26,26,26,26,24,23,26,50,50,50,26
21,21,21,21,18,24,21,50,50,50,21
27,27,27,27,27,28,27,50,50,50,27
28,28,28,28,25,24,28,50,50,50,28
21,21,21,21,24,28,22,50,50,50,21
24,24,24,24,24,24,23,50,50,50,24
19,19,19,19,19,25,19,50,50,50,19
26,26,26,26,28,29,26,50,50,50,26
19,19,19,19,24,29,19,50,50,50,19
26,26,26,26,26,25,26,50,50,50,26
29,29,29,29,27,27,29,50,50,50,29
21,21,21,21,20,23,21,50,50,50,21
21,21,21,21,24,21,21,50,50,50,21
24,24,24,24,26,28,24,50,50,50,24
24,24,24,24,24,20,23,50,50,50,24
22,22,22,22,24,25,22,50,50,50,22
27,27,27,27,26,23,27,50,50,50,27
27,27,27,27,24,28,27,50,50,50,27
30,30,30,30,28,24,30,50,50,50,30
25,25,25,25,24,23,25,50,50,50,25
18,18,18,18,18,22,18,50,50,50,18
25,25,25,25,21,20,25,50,50,50,25
27,27,27,27,27,26,27,50,50,50,27
28,28,28,28,30,23,28,50,50,50,28
31,31,31,31,29,20,31,50,50,50,31
18,18,18,18,18,28,18,50,50,50,18
22,22,22,22,22,24,22,50,50,50,22
30,30,30,30,31,24,30,50,50,50,30
28,28,28,28,24,24,28,50,50,50,28
30,30,30,30,32,27,30,50,50,50,30
28,28,28,28,26,29,28,50,50,50,28
25,25,25,25,25,30,25,50,50,50,25
22,22,22,22,21,31,22,50,50,50,22
23,23,23,23,23,21,23,50,50,50,23
23,23,23,23,21,27,23,50,50,50,23
32,32,32,32,29,24,32,50,50,50,32
26,26,26,26,24,25,26,50,50,50,26
24,24,24,24,24,23,24,50,50,50,24
29,29,29,29,25,29,29,50,50,50,29
25,25,25,25,25,21,25,50,50,50,25
24,24,24,24,25,20,24,50,50,50,24
20,20,20,20,20,21,20,50,50,50,20
25,25,25,25,24,27,25,50,50,50,25
31,31,31,31,29,30,31,50,50,50,31
29,29,29,29,27,21,29,50,50,50,29
23,23,23,23,21,27,23,50,50,50,23
20,20,20,20,24,24,20,50,50,50,20
20,20,20,20,20,28,20,50,50,50,20
25,25,25,25,25,28,25,50,50,50,25
27,27,27,27,24,26,27,50,50,50,27
23,23,23,23,21,27,22,50,50,50,23
30,30,30,30,28,26,30,50,50,50,30
23,23,23,23,25,28,23,50,50,50,23
27,27,27,27,28,26,27,50,50,50,27
26,26,26,26,29,25,26,50,50,50,26
27,27,27,27,27,32,27,50,50,50,27
24,24,24,24,21,24,24,50,50,50,24
18,18,18,18,19,16,18,50,50,50,18
21,21,21,21,20,29,21,50,50,50,21
19,19,19,19,22,19,19,50,50,50,19
26,26,26,26,24,28,26,50,50,50,26
28,28,28,28,30,28,28,50,50,50,28
23,23,23,23,24,23,23,50,50,50,23
26,26,26,26,25,24,26,50,50,50,26
21,21,21,21,23,21,21,50,50,50,21
21,21,21,21,20,22,21,50,50,50,21
24,24,24,24,26,24,24,50,50,50,24
29,29,29,29,25,28,29,50,50,50,29
31,31,31,31,28,33,31,50,50,50,31
25,25,25,25,24,29,25,50,50,50,25
22,22,22,22,20,19,22,50,50,50,22
24,24,24,24,26,24,24,50,50,50,24
24,24,24,24,21,26,24,50,50,50,24
25,25,25,25,29,26,25,50,50,50,25
29,29,29,29,30,29,29,50,50,50,29
28,28,28,28,29,28,28,50,50,50,28
22,22,22,22,19,33,22,50,50,50,22
29,29,29,29,28,20,29,50,50,50,29
25,25,25,25,22,28,25,50,50,50,25
23,23,23,23,26,22,23,50,50,50,23
25,25,25,25,25,22,25,50,50,50,25
22,22,22,22,27,29,22,50,50,50,22
26,26,26,26,27,19,26,50,50,50,26
31,31,31,31,31,24,31,50,50,50,31
16,16,16,16,18,16,16,50,50,50,16
24,24,24,24,23,26,24,50,50,50,24
19,19,19,19,21,25,19,50,50,50,19
25,25,25,25,26,28,25,50,50,50,25
24,24,24,24,26,26,24,50,50,50,24
32,32,32,32,29,28,32,50,50,50,32
26,26,26,26,28,26,26,50,50,50,26
28,28,28,28,26,24,28,50,50,50,28
26,26,26,26,22,34,26,50,50,50,26
21,21,21,21,25,25,21,50,50,50,21
28,28,28,28,29,25,28,50,50,50,28
25,25,25,25,24,26,25,50,50,50,25
26,26,26,26,27,27,26,50,50,50,26
26,26,26,26,27,26,26,50,50,50,26
25,25,25,25,25,24,25,50,50,50,25
28,28,28,28,26,24,28,50,50,50,28
30,30,30,30,27,23,30,50,50,50,30
26,26,26,26,21,25,26,50,50,50,26
22,22,22,22,19,27,23,50,50,50,22
24,24,24,24,27,22,24,50,50,50,24
30,30,30,30,28,30,30,50,50,50,30
30,30,30,30,29,23,30,50,50,50,30
23,23,23,23,25,29,23,50,50,50,23
25,25,25,25,25,23,25,50,50,50,25
20,20,20,20,18,22,20,50,50,50,20
24,24,24,24,22,24,24,50,50,50,24
27,27,27,27,28,25,27,50,50,50,27
28,28,28,28,30,24,28,50,50,50,28
21,21,21,21,23,22,21,50,50,50,21
27,27,27,27,29,29,27,50,50,50,27
20,20,20,20,20,22,20,50,50,50,20
24,24,24,24,26,27,24,50,50,50,24
26,26,26,26,27,22,26,50,50,50,26
22,22,22,22,20,32,22,50,50,50,22
25,25,25,25,25,32,25,50,50,50,25
25,25,25,25,26,30,25,50,50,50,25
24,24,24,24,22,22,24,50,50,50,24
27,27,27,27,28,27,27,50,50,50,27
24,24,24,24,26,25,24,50,50,50,24
22,22,22,22,21,22,22,50,50,50,22
34,34,34,34,30,27,34,50,50,50,34
32,32,32,32,35,31,32,50,50,50,32
24,24,24,24,26,25,24,50,50,50,24
29,29,29,29,31,28,29,50,50,50,29
28,28,28,28,28,28,28,50,50,50,28
36,36,36,36,35,26,36,50,50,50,36
20,20,20,20,23,26,20,50,50,50,20
26,26,26,26,30,27,26,50,50,50,26
26,26,26,26,26,23,26,50,50,50,26
21,21,21,21,22,20,21,50,50,50,21
23,23,23,23,21,24,23,50,50,50,23
26,26,26,26,29,26,26,50,50,50,26
26,26,26,26,30,27,26,50,50,50,26
24,24,24,24,25,25,24,50,50,50,24
20,20,20,20,22,23,20,50,50,50,20
26,26,26,26,26,22,26,50,50,50,26
22,22,22,22,20,25,22,50,50,50,22
29,29,29,29,29,22,29,50,50,50,29
19,19,19,19,21,20,19,50,50,50,19
32,32,32,32,33,26,32,50,50,50,32
25,25,25,25,28,23,25,50,50,50,25
23,23,23,23,25,23,23,50,50,50,23
30,30,30,30,29,30,30,50,50,50,30
26,26,26,26,25,28,26,50,50,50,26
27,27,27,27,26,28,27,46,46,46,27
22,22,22,22,24,25,22,50,50,50,22
27,27,27,27,27,27,27,49,49,49,27
28,28,28,28,27,33,28,44,44,44,28
22,22,22,22,21,31,22,37,37,37,22
33,33,33,33,25,25,33,44,44,44,33
26,26,26,26,27,26,26,47,47,47,26
25,25,25,25,24,28,25,48,48,48,25
32,32,32,32,31,32,32,45,45,45,32
25,25,25,25,27,25,25,40,40,40,25
26,26,26,26,28,26,26,39,39,39,26
22,22,22,22,22,22,22,35,35,35,22
29,29,29,29,25,25,29,38,38,38,29
25,25,25,25,28,28,25,38,38,38,25
26,26,26,26,28,29,26,34,34,34,26
24,24,24,24,24,27,24,21,42,21,24
25,25,25,25,24,29,25,16,44,16,25
24,24,24,24,27,24,24,14,39,14,24
25,25,25,25,27,25,25,15,39,15,25
23,23,23,23,28,19,23,12,39,12,23
19,19,19,19,22,26,19,11,42,11,19
27,27,27,27,28,28,28,10,35,10,27
18,18,18,18,18,30,18,12,36,12,18
29,29,29,29,29,25,30,10,37,10,29
23,23,23,23,19,23,22,11,37,11,23
27,27,27,27,28,27,27,11,39,11,27
22,22,22,22,20,33,22,10,42,10,22
27,27,27,27,28,26,27,11,42,11,27
25,25,25,25,22,19,25,8,42,8,25
24,24,24,24,28,20,24,12,41,12,24
24,24,24,24,28,26,24,10,41,10,24
23,23,23,23,21,27,23,11,42,11,23
26,26,26,26,27,28,26,11,42,11,26
26,26,26,26,27,30,26,10,42,10,26
19,19,19,19,25,18,19,11,46,11,19
23,23,23,23,25,31,23,8,46,8,23
29,29,29,29,31,23,29,9,44,9,29
22,22,22,22,23,25,22,7,42,7,22
24,24,24,24,24,24,24,7,42,7,24
20,20,20,20,23,21,20,8,42,8,20
21,21,21,21,20,20,21,6,42,6,21
24,24,24,24,28,23,24,8,41,8,24
24,24,24,24,24,23,24,6,41,6,24
27,27,27,27,29,25,27,8,42,8,27
23,23,23,23,23,25,23,5,42,5,23
30,30,30,30,27,33,30,4,42,4,30
29,29,29,29,29,31,29,4,42,4,29
28,28,28,28,33,27,28,3,41,3,28
21,21,21,21,18,20,21,4,41,4,21
23,23,23,23,24,30,23,3,42,3,23
25,25,25,25,24,26,25,4,42,4,25
31,31,31,31,34,21,31,3,42,3,31
25,25,25,25,25,28,25,4,42,4,25
18,18,18,18,22,17,18,4,41,4,18
18,18,18,18,19,32,18,3,41,3,18
26,26,26,26,25,25,26,4,41,4,26
23,23,23,23,19,26,23,3,38,3,23
24,24,24,24,26,22,24,4,38,4,24
20,20,20,20,24,19,20,3,38,3,20
28,28,28,28,27,27,28,4,37,4,28
21,21,21,21,19,21,21,4,37,4,21
24,24,24,24,19,20,24,3,37,3,24
26,26,26,26,24,25,25,4,38,4,26
29,29,29,29,28,28,29,3,38,3,29
27,27,27,27,27,28,26,4,38,4,27
23,23,23,23,21,27,23,3,37,3,23
29,29,29,29,29,35,29,4,37,4,29
25,25,25,25,24,23,25,4,37,4,25
33,33,33,33,32,31,33,3,38,3,33
26,26,26,26,23,28,26,4,38,4,26
31,31,31,31,32,30,31,3,38,3,31
25,25,25,25,29,27,25,4,37,4,25
23,23,23,23,26,25,23,3,36,3,23
28,28,28,28,27,26,28,4,33,4,28
26,26,26,26,23,29,26,4,34,4,26
24,24,24,24,24,22,24,3,34,3,24
22,22,22,22,25,18,22,4,35,4,22
25,25,25,25,26,25,25,3,37,3,25
23,23,23,23,21,24,23,4,37,4,23
25,25,25,25,25,18,25,3,37,3,25
22,22,22,22,25,23,22,4,38,4,22
29,29,29,29,26,30,29,4,38,4,29
21,21,21,21,18,24,21,3,38,3,21
26,26,26,26,26,26,26,4,37,4,26
20,20,20,20,19,24,20,3,37,3,20
23,23,23,23,22,29,23,4,37,4,23
29,29,29,29,29,25,29,3,35,3,29
26,26,26,26,24,23,26,4,34,4,26
22,22,22,22,25,21,22,4,33,4,22
25,25,25,25,25,22,25,3,35,3,25
23,23,23,23,26,29,23,4,33,4,23
28,28,28,28,28,25,28,3,37,3,28
23,23,23,23,24,24,23,4,38,4,23
27,27,27,27,24,28,27,3,38,3,27
21,21,21,21,20,21,21,4,35,4,21
21,21,21,21,19,20,21,4,33,4,21
30,30,30,30,29,33,30,3,33,3,30
26,26,26,26,24,25,27,4,35,4,26
32,32,32,32,31,26,32,3,34,3,32
28,28,28,28,28,27,28,4,34,4,28
28,28,28,28,29,25,28,3,33,3,28
16,16,16,16,19,27,16,4,33,4,16
27,27,27,27,26,22,27,4,33,4,27
22,22,22,22,21,24,22,3,33,3,22
26,26,26,26,25,27,26,4,34,4,26
25,25,25,25,24,25,25,3,34,3,25
35,35,35,35,28,19,35,4,33,4,35
23,23,23,23,26,20,23,3,33,3,23
21,21,21,21,21,21,21,4,33,4,21
28,28,28,28,28,29,28,4,33,4,28
21,21,21,21,24,26,21,3,34,3,21
31,31,31,31,29,23,31,4,34,4,31
21,21,21,21,21,17,21,3,33,3,21
29,29,29,29,30,23,29,5,33,5,29
24,24,24,24,27,22,24,6,33,6,24
23,23,23,23,27,26,23,8,33,8,23
24,24,24,24,26,24,24,7,34,7,24
28,28,28,28,28,25,28,7,34,7,28
26,26,26,26,24,25,26,8,33,8,26
23,23,23,23,22,26,23,6,33,6,23
21,21,21,21,21,19,21,8,33,8,21
26,26,26,26,25,24,26,6,30,6,26
27,27,27,27,28,26,27,8,31,8,27
24,24,24,24,25,26,24,7,34,7,24
21,21,21,21,23,24,21,7,33,7,21
24,24,24,24,22,22,24,8,33,8,24
23,23,23,23,20,26,23,6,33,6,23
31,31,31,31,32,33,31,8,33,8,31
27,27,27,27,27,29,27,6,34,6,27
29,29,29,29,28,22,29,8,34,8,29
25,25,25,25,26,20,25,7,33,7,25
24,24,24,24,25,30,24,7,33,7,24
25,25,25,25,25,30,25,8,33,8,25
27,27,27,27,29,27,27,6,36,6,27
29,29,29,29,31,29,29,8,38,8,29
20,20,20,20,22,27,20,6,38,6,20
26,26,26,26,27,24,26,8,38,8,26
25,25,25,25,24,20,25,7,37,7,25
24,24,24,24,25,23,24,7,37,7,24
22,22,22,22,20,20,22,8,37,8,22
28,28,28,28,28,28,28,6,38,6,28
26,26,26,26,33,23,26,8,38,8,26
24,24,24,24,26,28,24,6,38,6,24
18,18,18,18,14,28,18,8,37,8,18
26,26,26,26,23,26,26,7,37,7,26
21,21,21,21,21,17,21,7,37,7,21
22,22,22,22,25,23,22,8,38,8,22
24,24,24,24,21,24,24,5,38,5,24
28,28,28,28,27,28,28,7,34,7,28
23,23,23,23,29,24,23,6,35,6,23
22,22,22,22,24,21,21,8,37,8,22
30,30,30,30,31,30,30,7,35,7,30
26,26,26,26,22,24,26,6,34,6,26
24,24,24,24,27,23,24,4,33,4,24
20,20,20,20,20,19,20,3,31,3,20
27,27,27,27,30,27,27,4,32,4,27
25,25,25,25,28,30,25,3,32,3,25
31,31,31,31,30,31,31,4,32,4,31
27,27,27,27,23,27,27,4,31,4,27
25,25,25,25,26,19,25,3,32,3,25
28,28,28,28,28,21,28,4,28,4,28
21,21,21,21,21,26,21,3,26,3,21
22,22,22,22,23,23,22,4,28,4,22
19,19,19,19,25,23,19,3,27,3,19
20,20,20,20,20,29,20,4,28,4,20
18,18,18,18,19,33,18,4,27,4,18
24,24,24,24,30,24,24,3,27,3,24
22,22,22,22,23,25,22,4,28,4,22
27,27,27,27,25,25,27,3,27,3,27
23,23,23,23,21,33,23,4,27,4,23
28,28,28,28,29,27,28,3,27,3,28
28,28,28,28,25,24,28,4,28,4,28
28,28,28,28,25,30,28,4,26,4,28
25,25,25,25,24,31,25,3,28,3,25
20,20,20,20,19,24,20,4,27,4,20
25,25,25,25,27,28,25,3,28,3,25
27,27,27,27,23,30,27,4,27,4,27
26,26,26,26,27,25,26,3,27,3,26
26,26,26,26,27,30,26,4,28,4,26
25,25,25,25,23,30,25,4,27,4,25
16,16,16,16,16,27,16,3,27,3,16
28,28,28,28,28,24,28,4,27,4,28
30,30,30,30,28,23,30,4,28,4,30
25,25,25,25,22,29,25,4,26,4,25
26,26,26,26,25,25,26,4,28,4,26
27,27,27,27,24,28,27,4,27,4,27
21,21,21,21,20,22,21,4,28,4,21
24,24,24,24,22,26,24,3,27,3,24
30,30,30,30,28,28,30,5,27,5,30
26,26,26,26,25,25,26,5,28,5,26
28,28,28,28,24,21,28,5,27,5,28
26,26,26,26,26,27,26,6,27,6,26
24,24,24,24,22,21,24,6,27,6,24
27,27,27,27,26,26,27,5,28,5,27
22,22,22,22,20,20,22,6,26,6,22
27,27,27,27,27,23,27,5,28,5,27
25,25,25,25,25,29,25,6,27,6,25
27,27,27,27,25,23,27,6,28,6,27
25,25,25,25,28,23,25,6,27,6,25
28,28,28,28,24,25,28,8,27,8,28
25,25,25,25,22,27,25,9,28,9,25
23,23,23,23,26,23,23,8,27,8,23
32,32,32,32,31,26,32,8,27,8,32
22,22,22,22,22,26,22,9,27,9,22
25,25,25,25,24,24,25,8,28,8,25
28,28,28,28,29,28,28,8,26,8,28
21,21,21,21,22,21,21,9,28,9,21
25,25,25,25,25,24,25,8,27,8,25
28,28,28,28,28,29,28,8,28,8,28
28,28,28,28,25,19,28,9,27,9,28
21,21,21,21,20,23,21,8,28,8,21
28,28,28,28,28,27,28,8,30,8,28
24,24,24,24,25,24,24,9,30,9,24
28,28,28,28,27,27,28,8,30,8,28
31,31,31,31,31,26,31,8,30,8,31
21,21,21,21,24,26,21,9,30,9,21
25,25,25,25,23,23,25,8,30,8,25
26,26,26,26,29,27,26,2,30,2,26
27,27,27,27,27,27,27,0,30,0,27
26,26,26,26,22,28,26,0,30,0,26
26,26,26,26,24,22,26,16,30,16,26
24,24,24,24,25,25,24,33,30,33,24
19,19,19,19,19,25,19,40,30,40,19
26,26,26,26,25,25,26,36,30,36,26
30,30,30,30,29,32,30,30,30,30,30
30,30,30,30,30,32,30,39,30,39,30
24,24,24,24,22,24,24,41,30,41,24
18,18,18,18,23,23,18,38,30,38,18
26,26,26,26,28,26,27,34,30,34,26
26,26,26,26,29,26,26,27,30,27,26
19,19,19,19,21,20,19,21,30,21,19
25,25,25,25,26,20,24,25,30,25,25
23,23,23,23,23,24,22,34,30,34,23
28,28,28,28,27,25,28,28,30,28,28
26,26,26,26,26,25,26,17,30,17,26
24,24,24,24,28,25,24,22,30,22,24
27,27,27,27,25,26,27,18,34,18,27
27,27,27,27,26,25,27,29,35,29,27
23,23,23,23,25,22,23,23,35,23,23
25,25,25,25,23,24,26,22,35,22,25
29,29,29,29,27,22,29,22,35,22,29
29,29,29,29,30,23,29,21,35,21,29
27,27,27,27,25,24,27,22,35,22,27
23,23,23,23,26,27,23,21,36,21,23
26,26,26,26,27,26,26,22,38,22,26
17,17,17,17,22,27,17,20,39,20,17
28,28,28,28,29,26,28,22,39,22,28
24,24,24,24,24,28,24,22,39,22,24
31,31,31,31,29,22,31,21,39,21,31
25,25,25,25,28,25,25,22,39,22,25
25,25,25,25,29,23,25,21,39,21,25
29,29,29,29,27,20,29,21,38,21,29
26,26,26,26,25,25,26,19,40,19,26
23,23,23,23,21,25,23,21,38,21,23
20,20,20,20,21,20,20,22,39,22,20
24,24,24,24,22,25,24,19,39,19,24
28,28,28,28,30,26,28,21,39,21,28
22,22,22,22,20,24,22,21,39,21,22
20,20,20,20,19,28,19,22,39,22,20
32,32,32,32,30,22,32,17,39,17,32
21,21,21,21,23,29,20,22,38,22,21
23,23,23,23,26,22,23,22,40,22,23
31,31,31,31,32,25,31,21,38,21,31
25,25,25,25,25,24,25,22,39,22,25
23,23,23,23,20,28,23,20,39,20,23
30,30,30,30,27,30,30,22,39,22,30
27,27,27,27,27,26,27,19,39,19,27
29,29,29,29,29,25,29,20,39,20,29
22,22,22,22,23,23,22,18,39,18,22
24,24,24,24,26,23,24,21,38,21,24
32,32,32,32,28,23,32,22,40,22,32
29,29,29,29,29,28,29,21,38,21,29
23,23,23,23,20,20,23,22,39,22,23
27,27,27,27,25,25,27,20,39,20,27
25,25,25,25,23,25,25,20,39,20,25
26,26,26,26,22,27,26,22,39,22,26
21,21,21,21,20,23,21,18,39,18,21
24,24,24,24,27,24,24,20,39,20,24
23,23,23,23,24,27,23,21,38,21,23
23,23,23,23,23,23,23,22,40,22,23
24,24,24,24,24,25,24,20,38,20,24
21,21,21,21,22,21,21,22,39,22,21
20,20,20,20,19,22,20,21,39,21,20
23,23,23,23,23,24,23,20,39,20,23
23,23,23,23,22,22,23,21,39,21,23
20,20,20,20,19,24,20,18,39,18,20
20,20,20,20,20,20,20,20,39,20,20
23,23,23,23,21,21,23,20,38,20,23
29,29,29,29,28,27,29,22,40,22,29
27,27,27,27,23,26,27,22,38,22,27
22,22,22,22,25,19,22,21,39,21,22
31,31,31,31,30,32,31,22,39,22,31
24,24,24,24,25,22,24,21,39,21,24
29,29,29,29,29,22,29,20,39,20,29
24,24,24,24,22,22,24,20,39,20,24
22,22,22,22,24,20,22,21,39,21,22
25,25,25,25,26,28,25,18,38,18,25
25,25,25,25,23,29,25,18,40,18,25
25,25,25,25,27,24,25,20,38,20,25
22,22,22,22,23,20,22,19,39,19,22
31,31,31,31,32,31,31,18,39,18,31
22,22,22,22,24,20,22,17,39,17,22
23,23,23,23,24,32,23,18,39,18,23
21,21,21,21,23,33,21,20,39,20,21
21,21,21,21,19,22,21,21,39,21,21
25,25,25,25,25,27,25,19,38,19,25
23,23,23,23,25,25,23,18,40,18,23
27,27,27,27,27,27,27,18,38,18,27
28,28,28,28,24,30,28,17,39,17,28
24,24,24,24,21,26,24,18,38,18,24
30,30,30,30,32,21,30,18,37,18,30
23,23,23,23,24,24,23,18,38,18,23
25,25,25,25,27,25,25,18,38,18,25
18,18,18,18,18,22,18,18,37,18,18
27,27,27,27,30,26,27,18,35,18,27
24,24,24,24,22,25,24,17,38,17,24
27,27,27,27,26,28,27,18,38,18,27
26,26,26,26,26,32,26,18,32,18,26
27,27,27,27,28,29,27,18,36,18,27
21,21,21,21,20,24,21,18,38,18,21
28,28,28,28,29,27,28,18,38,18,28
19,19,19,19,20,28,19,18,37,18,19
30,30,30,30,34,25,30,17,37,17,30
23,23,23,23,26,29,23,18,38,18,23
29,29,29,29,29,30,29,18,38,18,29
24,24,24,24,25,24,24,18,37,18,24
20,20,20,20,21,22,20,18,37,18,20
25,25,25,25,22,27,25,18,38,18,25
21,21,21,21,21,22,21,18,38,18,21
33,33,33,33,26,26,33,17,37,17,33
25,25,25,25,26,25,25,18,37,18,25
19,19,19,19,20,18,19,18,38,18,19
24,24,24,24,24,31,24,18,38,18,24
29,29,29,29,27,24,29,18,32,18,29
28,28,28,28,28,26,28,18,31,18,28
24,24,24,24,23,23,24,18,32,18,24
27,27,27,27,26,29,27,17,31,17,27
22,22,22,22,26,23,22,18,31,18,22
28,28,28,28,28,19,27,18,31,18,28
27,27,27,27,27,25,28,18,32,18,27
22,22,22,22,24,22,22,18,31,18,22
24,24,24,24,23,22,24,18,31,18,24
25,25,25,25,25,23,25,18,31,18,25
21,21,21,21,21,24,21,17,32,17,21
29,29,29,29,27,28,29,18,31,18,29
24,24,24,24,29,24,24,18,31,18,24
25,25,25,25,25,28,25,18,31,18,25
25,25,25,25,25,27,25,18,32,18,25
31,31,31,31,35,31,31,18,31,18,31
23,23,23,23,22,24,23,18,31,18,23
20,20,20,20,24,24,19,17,31,17,20
23,23,23,23,22,23,23,18,32,18,23
23,23,23,23,22,27,23,18,31,18,23
23,23,23,23,24,32,23,18,31,18,23
30,30,30,30,31,33,30,18,31,18,30
24,24,24,24,25,27,24,18,32,18,24
26,26,26,26,22,32,26,18,31,18,26
27,27,27,27,27,26,27,17,31,17,27
30,30,30,30,29,19,30,18,31,18,30
21,21,21,21,22,19,21,18,32,18,21
